,Id,sales0,sales1,sales2,sales3,sales4,country,State,CouSub,countyname,storecode,Areaname,countytownname,population,state_alpha,store_Type,prediction,prediction_probablitiy
1114,5002507900,972,648,729,1185,1493,25.0,50,7900,Windham County,NCNTY50025N50025,"Windham County, VT",Brattleboro town,12046.0,VT,Supermarket Type1,0,0.2471301925063307
1115,5002570750,972,648,729,1185,1493,25.0,50,70750,Windham County,NCNTY50025N50025,"Windham County, VT",Stratton town,216.0,VT,Supermarket Type1,0,0.20280867267903496
1116,5002702575,1017,730,735,1208,1326,27.0,50,2575,Windsor County,NCNTY50027N50027,"Windsor County, VT",Baltimore town,244.0,VT,Supermarket Type1,0,0.18137182677611438
1117,5002732275,1017,730,735,1208,1326,27.0,50,32275,Windsor County,NCNTY50027N50027,"Windsor County, VT",Hartford town,9952.0,VT,Supermarket Type3,0,0.1831524027945232
1118,5002752900,1017,730,735,1208,1326,27.0,50,52900,Windsor County,NCNTY50027N50027,"Windsor County, VT",Norwich town,3414.0,VT,Supermarket Type3,0,0.18791609597978712
1119,5002783050,1017,730,735,1208,1326,27.0,50,83050,Windsor County,NCNTY50027N50027,"Windsor County, VT",West Windsor town,1099.0,VT,Supermarket Type1,0,0.15613495581067294
1120,5002784925,1017,730,735,1208,1326,27.0,50,84925,Windsor County,NCNTY50027N50027,"Windsor County, VT",Windsor town,3553.0,VT,Grocery Store,0,0.17224128474146005
1121,5100399999,1038,662,875,1321,1498,3.0,51,99999,Albemarle County,METRO16820M16820,"Charlottesville, VA MSA",Albemarle County,98970.0,VA,Supermarket Type1,1,0.6974076162929228
1122,5102599999,692,508,511,862,1226,25.0,51,99999,Brunswick County,NCNTY51025N51025,"Brunswick County, VA",Brunswick County,17434.0,VA,Supermarket Type3,0,0.2490622685648808
1123,5102999999,643,519,542,948,1139,29.0,51,99999,Buckingham County,NCNTY51029N51029,"Buckingham County, VA",Buckingham County,17146.0,VA,Grocery Store,0,0.16792799165021885
1124,5104199999,993,797,838,1306,1582,41.0,51,99999,Chesterfield County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Chesterfield County,316236.0,VA,Supermarket Type3,1,0.721262413288043
1125,5104399999,1458,1167,1230,1951,2451,43.0,51,99999,Clarke County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Clarke County,14034.0,VA,Supermarket Type1,1,0.6248994265470915
1126,5104599999,732,507,587,959,1087,45.0,51,99999,Craig County,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",Craig County,5190.0,VA,Supermarket Type1,0,0.40781331819744554
1127,5104999999,993,797,838,1306,1582,49.0,51,99999,Cumberland County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Cumberland County,10052.0,VA,Supermarket Type1,0,0.47493535319603447
1128,5105999999,1458,1167,1230,1951,2451,59.0,51,99999,Fairfax County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax County,1081726.0,VA,Supermarket Type1,1,0.9081532216142296
1129,5107199999,643,491,542,937,1064,71.0,51,99999,Giles County,METRO13980N51071,"Giles County, VA HUD Metro FMR Area",Giles County,17286.0,VA,Supermarket Type3,0,0.11808016919403726
1130,5109199999,643,519,542,948,951,91.0,51,99999,Highland County,NCNTY51091N51091,"Highland County, VA",Highland County,2321.0,VA,Supermarket Type1,0,0.140450224356864
1131,5109799999,993,797,838,1306,1582,97.0,51,99999,King and Queen County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",King and Queen County,6945.0,VA,Supermarket Type3,0,0.48119175723586993
1132,5111199999,693,509,512,863,926,111.0,51,99999,Lunenburg County,NCNTY51111N51111,"Lunenburg County, VA",Lunenburg County,12914.0,VA,Supermarket Type1,0,0.2158187459333937
1133,5111599999,1107,894,920,1530,1926,115.0,51,99999,Mathews County,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Mathews County,8978.0,VA,Supermarket Type1,1,0.6683587110906317
1134,5113199999,777,570,574,968,1308,131.0,51,99999,Northampton County,NCNTY51131N51131,"Northampton County, VA",Northampton County,12389.0,VA,Supermarket Type1,0,0.2527777796414618
1135,5114599999,993,797,838,1306,1582,145.0,51,99999,Powhatan County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Powhatan County,28046.0,VA,Supermarket Type1,1,0.7603414271147769
1136,5117799999,1458,1167,1230,1951,2451,177.0,51,99999,Spotsylvania County,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Spotsylvania County,122397.0,VA,Grocery Store,1,0.8383517472141793
1137,5118399999,993,797,838,1306,1582,183.0,51,99999,Sussex County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Sussex County,12087.0,VA,Supermarket Type1,1,0.5034718523178279
1138,5151099999,1458,1167,1230,1951,2451,510.0,51,99999,Alexandria city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Alexandria city,139966.0,VA,Supermarket Type1,1,0.9010905647570951
1139,5152099999,658,461,511,861,974,520.0,51,99999,Bristol city,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",Bristol city,17835.0,VA,Supermarket Type1,0,0.3965118516362495
1140,5153099999,677,498,571,843,1182,530.0,51,99999,Buena Vista city,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",Buena Vista city,6650.0,VA,Supermarket Type2,0,0.30005287905628175
1141,5155099999,1107,894,920,1530,1926,550.0,51,99999,Chesapeake city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Chesapeake city,222209.0,VA,Supermarket Type1,1,0.8517552248619972
1142,5159099999,643,412,524,911,914,590.0,51,99999,Danville city,METRO19260M19260,"Danville, VA MSA",Danville city,43055.0,VA,Supermarket Type3,0,0.403403479097442
1143,5162099999,806,606,610,1004,1077,620.0,51,99999,Franklin city,NCNTY51175N51175,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Franklin city,8582.0,VA,Supermarket Type1,0,0.37129911791399733
1144,5168599999,1458,1167,1230,1951,2451,685.0,51,99999,Manassas Park city,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Manassas Park city,14273.0,VA,Supermarket Type1,1,0.6361309096349795
1145,5170099999,1107,894,920,1530,1926,700.0,51,99999,Newport News city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Newport News city,180719.0,VA,Supermarket Type1,1,0.8418681112532116
1146,5175099999,733,527,618,1026,1298,750.0,51,99999,Radford city,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",Radford city,16408.0,VA,Supermarket Type1,0,0.4752711378401498
1147,5177099999,732,507,587,959,1087,770.0,51,99999,Roanoke city,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",Roanoke city,97032.0,VA,Supermarket Type1,1,0.8483742699475424
1148,5177599999,732,507,587,959,1087,775.0,51,99999,Salem city,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",Salem city,24802.0,VA,Grocery Store,1,0.6375908109539107
1149,5180099999,1107,894,920,1530,1926,800.0,51,99999,Suffolk city,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",Suffolk city,84585.0,VA,Supermarket Type3,1,0.7941935185170867
1150,5302199999,829,566,648,1108,1428,21.0,53,99999,Franklin County,METRO28420M28420,"Kennewick-Pasco-Richland, WA MSA",Franklin County,78163.0,WA,Supermarket Type1,0,0.4435119556793404
1151,5302599999,679,481,513,918,1111,25.0,53,99999,Grant County,NCNTY53025N53025,"Grant County, WA",Grant County,89120.0,WA,Supermarket Type1,1,0.6461902747493301
1152,5302799999,681,454,527,972,1005,27.0,53,99999,Grays Harbor County,NCNTY53027N53027,"Grays Harbor County, WA",Grays Harbor County,72797.0,WA,Supermarket Type1,1,0.7346658285814635
1153,5302999999,909,574,696,1339,1401,29.0,53,99999,Island County,NCNTY53029N53029,"Island County, WA",Island County,78506.0,WA,Supermarket Type2,1,0.5784164686105088
1154,5304599999,876,522,647,1186,1190,45.0,53,99999,Mason County,NCNTY53045N53045,"Mason County, WA",Mason County,60699.0,WA,Supermarket Type1,0,0.39320187008031005
1155,5306799999,1026,769,838,1486,1817,67.0,53,99999,Thurston County,METRO36500M36500,"Olympia, WA MSA",Thurston County,252264.0,WA,Supermarket Type1,1,0.6372501607010117
1156,5307199999,731,477,540,966,1295,71.0,53,99999,Walla Walla County,NCNTY53071N53071,"Walla Walla County, WA",Walla Walla County,58781.0,WA,Supermarket Type1,0,0.43319672144161336
1157,5307599999,736,465,562,1085,1297,75.0,53,99999,Whitman County,NCNTY53075N53075,"Whitman County, WA",Whitman County,44776.0,WA,Supermarket Type1,0,0.4214212521826298
1158,5400399999,786,517,592,1015,1050,3.0,54,99999,Berkeley County,METRO25180MM0877,"Martinsburg, WV HUD Metro FMR Area",Berkeley County,104169.0,WV,Grocery Store,1,0.6536434921687547
1159,5401599999,714,533,599,940,1064,15.0,54,99999,Clay County,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",Clay County,9386.0,WV,Supermarket Type1,0,0.21608496320074552
1160,5401799999,628,461,464,782,903,17.0,54,99999,Doddridge County,NCNTY54017N54017,"Doddridge County, WV",Doddridge County,8202.0,WV,Supermarket Type1,0,0.15298713388832894
1161,5401999999,628,436,486,841,871,19.0,54,99999,Fayette County,NCNTY54019N54019,"Fayette County, WV",Fayette County,46039.0,WV,Supermarket Type1,0,0.27985489885931064
1162,5402199999,664,520,524,827,938,21.0,54,99999,Gilmer County,NCNTY54021N54021,"Gilmer County, WV",Gilmer County,8693.0,WV,Supermarket Type1,0,0.17327120481925765
1163,5403999999,714,533,599,940,1064,39.0,54,99999,Kanawha County,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",Kanawha County,193063.0,WV,Supermarket Type2,1,0.6644430152492842
1164,5404399999,714,533,599,940,1064,43.0,54,99999,Lincoln County,METRO16620M16620,"Charleston, WV HUD Metro FMR Area",Lincoln County,21720.0,WV,Supermarket Type1,0,0.3534344489790886
1165,5404599999,628,507,530,889,892,45.0,54,99999,Logan County,NCNTY54045N54045,"Logan County, WV",Logan County,36743.0,WV,Grocery Store,0,0.1086618247335741
1166,5405399999,628,475,478,912,915,53.0,54,99999,Mason County,NCNTY54053N54053,"Mason County, WV",Mason County,27324.0,WV,Supermarket Type1,0,0.12964872436644914
1167,5405599999,631,490,493,786,843,55.0,54,99999,Mercer County,NCNTY54055N54055,"Mercer County, WV",Mercer County,62264.0,WV,Supermarket Type1,0,0.21489811823883043
1168,5405999999,628,374,527,782,1030,59.0,54,99999,Mingo County,NCNTY54059N54059,"Mingo County, WV",Mingo County,26839.0,WV,Supermarket Type1,0,0.1876595451160469
1169,5406399999,628,491,530,782,886,63.0,54,99999,Monroe County,NCNTY54063N54063,"Monroe County, WV",Monroe County,13502.0,WV,Supermarket Type1,0,0.10014800570086953
1170,5407199999,628,491,530,925,929,71.0,54,99999,Pendleton County,NCNTY54071N54071,"Pendleton County, WV",Pendleton County,7695.0,WV,Supermarket Type1,0,0.12698146881871117
1171,5409199999,631,450,529,920,923,91.0,54,99999,Taylor County,NCNTY54091N54091,"Taylor County, WV",Taylor County,16895.0,WV,Supermarket Type1,0,0.10482347034630322
1172,5409999999,638,380,519,843,1035,99.0,54,99999,Wayne County,METRO26580M26580,"Huntington-Ashland, WV-KY-OH MSA",Wayne County,42481.0,WV,Supermarket Type1,1,0.5445175170346885
1173,5410599999,642,456,491,862,948,105.0,54,99999,Wirt County,METRO37620M37620,"Parkersburg-Marietta-Vienna, WV-OH MSA",Wirt County,5717.0,WV,Supermarket Type3,0,0.28936577437463906
1174,5500799999,643,383,542,896,900,7.0,55,99999,Bayfield County,NCNTY55007N55007,"Bayfield County, WI",Bayfield County,15014.0,WI,Supermarket Type1,0,0.16321084594093546
1175,5502399999,643,472,475,805,922,23.0,55,99999,Crawford County,NCNTY55023N55023,"Crawford County, WI",Crawford County,16644.0,WI,Supermarket Type1,0,0.15020058751304902
1176,5503999999,753,452,564,961,1157,39.0,55,99999,Fond du Lac County,METRO22540M22540,"Fond du Lac, WI MSA",Fond du Lac County,101633.0,WI,Grocery Store,1,0.7348768242679234
1177,5505599999,829,493,632,1118,1247,55.0,55,99999,Jefferson County,NCNTY55055N55055,"Jefferson County, WI",Jefferson County,83686.0,WI,Grocery Store,1,0.602127380136203
1178,5505799999,645,443,489,907,1142,57.0,55,99999,Juneau County,NCNTY55057N55057,"Juneau County, WI",Juneau County,26664.0,WI,Supermarket Type3,0,0.1693575639273011
1179,5506399999,728,433,542,1012,1232,63.0,55,99999,La Crosse County,METRO29100M29100,"La Crosse, WI-MN MSA",La Crosse County,114638.0,WI,Supermarket Type1,1,0.7643114613542636
1180,5507799999,671,399,496,836,897,77.0,55,99999,Marquette County,NCNTY55077N55077,"Marquette County, WI",Marquette County,15404.0,WI,Supermarket Type2,0,0.15734230800342253
1181,5507899999,643,408,475,801,859,78.0,55,99999,Menominee County,NCNTY55078N55078,"Menominee County, WI",Menominee County,4232.0,WI,Supermarket Type3,0,0.14778478535281947
1182,5508599999,708,551,575,946,1254,85.0,55,99999,Oneida County,NCNTY55085N55085,"Oneida County, WI",Oneida County,35998.0,WI,Supermarket Type2,0,0.4326070300528505
1183,5509399999,996,641,796,1403,1656,93.0,55,99999,Pierce County,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",Pierce County,41019.0,WI,Supermarket Type2,1,0.6197565498457619
1184,5509999999,643,408,475,801,981,99.0,55,99999,Price County,NCNTY55099N55099,"Price County, WI",Price County,14159.0,WI,Supermarket Type1,0,0.15782827330488744
1185,5510399999,643,461,523,831,1065,103.0,55,99999,Richland County,NCNTY55103N55103,"Richland County, WI",Richland County,18021.0,WI,Supermarket Type2,0,0.2121142692103221
1186,5510599999,755,449,572,952,1009,105.0,55,99999,Rock County,METRO27500M27500,"Janesville, WI MSA",Rock County,160331.0,WI,Supermarket Type3,1,0.7965260169740822
1187,5511199999,763,525,582,956,1020,111.0,55,99999,Sauk County,NCNTY55111N55111,"Sauk County, WI",Sauk County,61976.0,WI,Supermarket Type1,1,0.5417132748400547
1188,5511999999,643,383,475,801,859,119.0,55,99999,Taylor County,NCNTY55119N55119,"Taylor County, WI",Taylor County,20689.0,WI,Supermarket Type1,0,0.17706264297850993
1189,5512199999,643,416,475,859,1048,121.0,55,99999,Trempealeau County,NCNTY55121N55121,"Trempealeau County, WI",Trempealeau County,28816.0,WI,Supermarket Type1,0,0.21432888367222752
1190,5512599999,684,502,506,852,1090,125.0,55,99999,Vilas County,NCNTY55125N55125,"Vilas County, WI",Vilas County,21430.0,WI,Grocery Store,0,0.30444925062038075
1191,5602399999,743,568,614,1095,1099,23.0,56,99999,Lincoln County,NCNTY56023N56023,"Lincoln County, WY",Lincoln County,18106.0,WY,Supermarket Type1,0,0.21802777731600295
1192,5602599999,757,500,572,1115,1325,25.0,56,99999,Natrona County,METRO16220M16220,"Casper, WY MSA",Natrona County,75450.0,WY,Supermarket Type3,1,0.517634598104078
1193,5603199999,643,492,542,898,981,31.0,56,99999,Platte County,NCNTY56031N56031,"Platte County, WY",Platte County,8667.0,WY,Supermarket Type1,0,0.09469663964608113
1194,5604199999,660,492,496,923,1101,41.0,56,99999,Uinta County,NCNTY56041N56041,"Uinta County, WY",Uinta County,21118.0,WY,Supermarket Type1,0,0.2181291362357799
1195,5604599999,668,511,519,832,1019,45.0,56,99999,Weston County,NCNTY56045N56045,"Weston County, WY",Weston County,7208.0,WY,Supermarket Type1,0,0.20038180722428126
1196,7200399999,530,420,443,683,725,3.0,72,99999,Aguada Municipio,METRO10380M10380,"Aguadilla-Isabela-San Sebastián, PR MSA",Aguada Municipio,41959.0,PR,Supermarket Type1,1,0.8331946488781076
1197,7201399999,468,370,390,647,660,13.0,72,99999,Arecibo Municipio,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",Arecibo Municipio,96440.0,PR,Supermarket Type1,1,0.758621537604497
1198,7201799999,601,464,502,810,975,17.0,72,99999,Barceloneta Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Barceloneta Municipio,24816.0,PR,Supermarket Type1,1,0.8043484239376034
1199,7202599999,550,415,423,799,901,25.0,72,99999,Caguas Municipio,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",Caguas Municipio,142893.0,PR,Supermarket Type1,1,0.9129618623038774
1200,7202799999,468,370,390,647,660,27.0,72,99999,Camuy Municipio,METRO41980MM0470,"Arecibo, PR HUD Metro FMR Area",Camuy Municipio,35159.0,PR,Supermarket Type1,1,0.7451046225621951
1201,7203399999,601,464,502,810,975,33.0,72,99999,Cataño Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Cataño Municipio,28140.0,PR,Supermarket Type1,1,0.8911165959101096
1202,7203799999,545,432,455,792,850,37.0,72,99999,Ceiba Municipio,METRO21940M21940,"Fajardo, PR MSA",Ceiba Municipio,13631.0,PR,Supermarket Type1,1,0.6111869108621301
1203,7204399999,405,319,327,527,615,43.0,72,99999,Coamo Municipio,NCNTY72923N72923,Puerto Rico HUD Nonmetro Area,Coamo Municipio,40512.0,PR,Supermarket Type1,1,0.5464640232230804
1204,7205199999,601,464,502,810,975,51.0,72,99999,Dorado Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Dorado Municipio,38165.0,PR,Supermarket Type2,1,0.9009324609875846
1205,7205599999,419,330,349,560,730,55.0,72,99999,Guánica Municipio,METRO49500M49500,"Yauco, PR MSA",Guánica Municipio,19427.0,PR,Supermarket Type1,1,0.7491687903689314
1206,7206199999,601,464,502,810,975,61.0,72,99999,Guaynabo Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Guaynabo Municipio,97924.0,PR,Supermarket Type1,1,0.919280474815862
1207,7207599999,506,400,422,734,884,75.0,72,99999,Juana Díaz Municipio,METRO38660M38660,"Ponce, PR MSA",Juana Díaz Municipio,50747.0,PR,Grocery Store,1,0.8556739978979002
1208,7208199999,530,420,443,683,725,81.0,72,99999,Lares Municipio,METRO10380M10380,"Aguadilla-Isabela-San Sebastián, PR MSA",Lares Municipio,30753.0,PR,Supermarket Type2,1,0.7941210918256449
1209,7208999999,545,432,455,792,850,89.0,72,99999,Luquillo Municipio,METRO21940M21940,"Fajardo, PR MSA",Luquillo Municipio,20068.0,PR,Supermarket Type1,1,0.6199432949493192
1210,7210399999,601,464,502,810,975,103.0,72,99999,Naguabo Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Naguabo Municipio,26720.0,PR,Supermarket Type2,1,0.775862143783289
1211,7210599999,601,464,502,810,975,105.0,72,99999,Naranjito Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Naranjito Municipio,30402.0,PR,Supermarket Type1,1,0.8813763194253289
1212,7210999999,558,331,412,691,773,109.0,72,99999,Patillas Municipio,METRO25020M25020,"Guayama, PR MSA",Patillas Municipio,19277.0,PR,Supermarket Type1,1,0.7109251309115111
1213,7211599999,420,314,350,519,570,115.0,72,99999,Quebradillas Municipio,METRO41980N72923,"Barranquitas-Aibonito-Quebradillas, PR HUD Metro FMR Area",Quebradillas Municipio,25919.0,PR,Supermarket Type3,1,0.5002997514958691
1214,7211999999,601,464,502,810,975,119.0,72,99999,Río Grande Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Río Grande Municipio,54304.0,PR,Supermarket Type3,1,0.8853878811865811
1215,7212799999,601,464,502,810,975,127.0,72,99999,San Juan Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",San Juan Municipio,395326.0,PR,Supermarket Type1,1,0.9122449792312952
1216,7212999999,550,415,423,799,901,129.0,72,99999,San Lorenzo Municipio,METRO41980MM1310,"Caguas, PR HUD Metro FMR Area",San Lorenzo Municipio,41058.0,PR,Supermarket Type1,1,0.8371977360190849
1217,7213599999,601,464,502,810,975,135.0,72,99999,Toa Alta Municipio,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",Toa Alta Municipio,74066.0,PR,Supermarket Type1,1,0.9206735202379324
1218,7801099999,760,602,627,949,1086,10.0,78,99999,St. Croix,NCNTY78010N78010,"St. Croix Island, VI",St. Croix,53234.0,VI,Supermarket Type1,0,0.4205402375059559
1219,2110799999,559,441,443,824,958,107.0,21,99999,Hopkins County,NCNTY21107N21107,"Hopkins County, KY",Hopkins County,46920.0,KY,Supermarket Type1,0,0.2729816824132482
1220,3806799999,600,485,506,747,802,67.0,38,99999,Pembina County,NCNTY38067N38067,"Pembina County, ND",Pembina County,7413.0,ND,Supermarket Type1,0,0.11558032687818164
1221,2302919870,681,520,572,868,1053,29.0,23,19870,Washington County,NCNTY23029N23029,"Washington County, ME",East Central Washington UT,728.0,ME,Grocery Store,0,0.24377394927806884
1222,2300312000,679,548,564,860,942,3.0,23,12000,Aroostook County,NCNTY23003N23003,"Aroostook County, ME",Chapman town,468.0,ME,Supermarket Type3,0,0.3136783644371746
1223,1912999999,807,480,642,1082,1202,129.0,19,99999,Mills County,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Mills County,15059.0,IA,Supermarket Type3,1,0.5984295193228324
1224,4830199999,651,461,506,868,944,301.0,48,99999,Loving County,NCNTY48301N48301,"Loving County, TX",Loving County,82.0,TX,Supermarket Type1,0,0.2703575299847617
1225,1329799999,916,708,773,1213,1474,297.0,13,99999,Walton County,METRO12060M12060,"Atlanta-Sandy Springs-Marietta, GA HUD Metro FMR Area",Walton County,83768.0,GA,Supermarket Type3,1,0.8681227918011621
1226,2502581005,1494,1071,1196,1861,2023,25.0,25,80930,Suffolk County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",Winthrop Town city,17497.0,MA,Supermarket Type2,1,0.818966294364056
1227,4006199999,623,439,460,860,863,61.0,40,99999,Haskell County,NCNTY40061N40061,"Haskell County, OK",Haskell County,12769.0,OK,Supermarket Type1,0,0.14872694754505902
1228,3300756100,709,573,598,946,1134,7.0,33,56100,Coos County,NCNTY33007N33007,"Coos County, NH",Northumberland town,2288.0,NH,Supermarket Type3,0,0.26014206509674737
1229,4805199999,803,647,651,1161,1392,51.0,48,99999,Burleson County,METRO17780M17780,"College Station-Bryan, TX MSA",Burleson County,17187.0,TX,Supermarket Type1,1,0.5373525230997344
1230,5000766175,1328,936,1017,1663,1953,7.0,50,66175,Chittenden County,METRO15540M15540,"Burlington-South Burlington, VT MSA",South Burlington city,17904.0,VT,Supermarket Type1,1,0.6533714710526652
1231,5168099999,746,559,611,955,1100,680.0,51,99999,Lynchburg city,METRO31340M31340,"Lynchburg, VA MSA",Lynchburg city,75568.0,VA,Supermarket Type3,1,0.8009860595769019
1232,2302920960,681,520,572,868,1053,29.0,23,20960,Washington County,NCNTY23029N23029,"Washington County, ME",East Machias town,1368.0,ME,Supermarket Type1,0,0.2644594441775696
1233,2912599999,604,399,509,890,988,125.0,29,99999,Maries County,NCNTY29125N29125,"Maries County, MO",Maries County,9176.0,MO,Supermarket Type1,0,0.2158859867668802
1234,400799999,838,597,622,1210,1420,7.0,4,99999,Gila County,NCNTY04007N04007,"Gila County, AZ",Gila County,53597.0,AZ,Supermarket Type1,0,0.27835001047284347
1235,4507799999,725,485,611,962,1139,77.0,45,99999,Pickens County,METRO24860M24860,"Greenville-Mauldin-Easley, SC MSA",Pickens County,119224.0,SC,Supermarket Type1,1,0.9120034529196296
1236,5103699999,993,797,838,1306,1582,36.0,51,99999,Charles City County,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",Charles City County,7256.0,VA,Supermarket Type3,0,0.47295635603576275
1237,5107999999,1038,662,875,1321,1498,79.0,51,99999,Greene County,METRO16820M16820,"Charlottesville, VA MSA",Greene County,18403.0,VA,Supermarket Type3,1,0.6363388317295634
1238,2300512300,1074,730,869,1421,1492,,23,12300,Cumberland County,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",Chebeague Island town,341.0,ME,Supermarket Type1,1,0.824817890940328
1239,3114999999,607,409,455,772,830,149.0,31,99999,Rock County,NCNTY31149N31149,"Rock County, NE",Rock County,1526.0,NE,Supermarket Type1,0,0.12312453099280629
1240,110599999,599,459,462,874,894,105.0,1,99999,Perry County,NCNTY01105N01105,"Perry County, AL",Perry County,10591.0,AL,Supermarket Type1,0,0.17962284476355828
1241,3004199999,643,469,484,948,951,41.0,30,99999,Hill County,NCNTY30041N30041,"Hill County, MT",Hill County,16096.0,MT,Supermarket Type1,0,0.22226599605133068
1242,4611199999,640,468,540,943,1031,111.0,46,99999,Sanborn County,NCNTY46111N46111,"Sanborn County, SD",Sanborn County,2355.0,SD,Supermarket Type1,0,0.12571467461597668
1243,3002999999,827,571,668,1219,1465,29.0,30,99999,Flathead County,NCNTY30029N30029,"Flathead County, MT",Flathead County,90928.0,MT,Supermarket Type1,1,0.65529898528544
1244,2302915920,681,520,572,868,1053,29.0,23,15920,Washington County,NCNTY23029N23029,"Washington County, ME",Cutler town,507.0,ME,Supermarket Type1,0,0.2635907478412262
1245,2300321380,679,548,564,860,942,3.0,23,21380,Aroostook County,NCNTY23003N23003,"Aroostook County, ME",Easton town,1287.0,ME,Supermarket Type1,0,0.29176841514304946
1246,3903599999,764,502,603,1023,1057,35.0,39,99999,Cuyahoga County,METRO17460M17460,"Cleveland-Elyria-Mentor, OH MSA",Cuyahoga County,1280122.0,OH,Supermarket Type1,1,0.8476895852341678
1247,3109999999,623,420,525,844,847,99.0,31,99999,Kearney County,NCNTY31099N31099,"Kearney County, NE",Kearney County,6489.0,NE,Supermarket Type1,0,0.2639729070121485
1248,4803199999,743,526,549,925,993,31.0,48,99999,Blanco County,NCNTY48031N48031,"Blanco County, TX",Blanco County,10497.0,TX,Supermarket Type1,0,0.2444955102770942
1249,2300751400,709,573,598,883,1256,7.0,23,51400,Franklin County,NCNTY23007N23007,"Franklin County, ME",North Franklin UT,61.0,ME,Grocery Store,0,0.17975724412465027
1250,3114799999,607,409,503,756,811,147.0,31,99999,Richardson County,NCNTY31147N31147,"Richardson County, NE",Richardson County,8363.0,NE,Supermarket Type1,0,0.11576249656909302
1251,5101199999,746,559,611,955,1100,11.0,51,99999,Appomattox County,METRO31340M31340,"Lynchburg, VA MSA",Appomattox County,14973.0,VA,Supermarket Type3,0,0.46461292380902064
1252,2300548820,932,559,703,1333,1588,5.0,23,48820,Cumberland County,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",New Gloucester town,5542.0,ME,Grocery Store,1,0.5729312165724928
1253,4804599999,643,455,500,857,933,45.0,48,99999,Briscoe County,NCNTY48045N48045,"Briscoe County, TX",Briscoe County,1637.0,TX,Supermarket Type1,0,0.28492140049726883
1254,5108999999,643,449,540,826,952,89.0,51,99999,Henry County,NCNTY51089N51089,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",Henry County,54151.0,VA,Supermarket Type2,0,0.3427633588551411
1255,900747360,1144,732,918,1425,1655,7.0,9,47360,Middlesex County,METRO25540M25540,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",Middletown town,47648.0,CT,Supermarket Type1,1,0.7637206263988376
1256,2118799999,583,428,431,756,1033,187.0,21,99999,Owen County,NCNTY21187N21187,"Owen County, KY",Owen County,10841.0,KY,Supermarket Type1,0,0.04989007439370765
1257,810999999,643,519,542,816,1139,109.0,8,99999,Saguache County,NCNTY08109N08109,"Saguache County, CO",Saguache County,6108.0,CO,Supermarket Type1,0,0.17703981338255154
